# index,date_and_time,caller_number,caller_channel,called_number,called_channel,ring_time,talk_time,status,details
2579,1402/07/12 13:07:36,3908,31:647,482,38:487,4:56,0:00,No answer,no pickup
2580,1402/09/26 17:27:44,21366699169,25:463,2142170870,19:651,5:27,0:00,busy,
2581,1402/11/17 07:02:57,2142170875,30:425,9421708673,-,1:12,0:00,busy,
2582,1402/09/13 20:21:28,4733934,4:557,9421705126,35:476,2:53,3:00,answered,
2583,1402/08/22 15:37:10,6217321,33:637,405,11:831,5:10,4:42,answered,
2584,1402/08/27 17:02:28,2142170676,39:849,188,5:952,5:43,4:50,answered,
2585,1402/08/10 20:29:00,1623154,35:392,549,26:599,0:07,5:28,answered,
2586,1402/03/21 18:49:44,421705985,26:566,921443650941,1:617,4:24,1:35,answered,
2587,1402/01/09 19:21:45,8013215,40:686,921770191871,11:833,0:30,0:58,answered,
2588,1402/01/11 07:12:58,9022,20:494,421704189,6:585,1:18,0:00,busy,
2589,1402/02/14 19:48:19,21841465545,40:189,421703335,27:515,1:01,5:12,answered,
2590,1402/03/26 12:54:41,438,1:165,921586500744,6:523,2:14,3:16,answered,
2591,1402/05/18 13:17:49,166,38:166,921878134145,21:321,2:58,0:36,answered,
2592,1402/04/05 14:05:03,21535184063,3:406,2142170565,38:206,1:27,2:48,answered,
2593,1402/02/13 20:13:15,421709470,37:792,421703050,10:774,1:52,0:00,Failed,network error
2594,1402/12/26 08:07:44,359,39:272,386,37:861,0:08,4:49,answered,
2595,1402/02/14 14:36:05,4006238,32:560,421709392,37:547,0:31,4:51,answered,
2596,1402/06/08 12:27:10,21272923359,35:978,421704353,9:835,2:22,5:53,answered,
2597,1402/11/20 15:11:04,1409414,35:766,9421708168,19:495,4:10,0:25,answered,
2598,1402/03/09 09:54:27,421707297,13:563,21486473223,36:842,1:25,0:00,Failed,network error
2599,1402/09/09 14:22:39,2254,1:384,421705528,19:813,0:28,0:00,No answer,no pickup
2600,1402/11/24 07:24:44,534,21:286,2057,14:280,4:15,5:08,answered,
2601,1402/10/12 12:58:00,2142170548,36:767,551,29:594,2:59,2:31,answered,
2602,1402/04/22 20:28:28,421709157,8:365,21762501622,19:661,3:10,2:33,answered,
2603,1402/01/28 15:54:03,2142170361,33:279,3830568,-,4:54,0:38,answered,
2604,1402/12/26 16:17:49,9220,10:300,2142170621,17:602,4:05,1:03,answered,
2605,1402/11/06 09:30:38,3792990,36:917,2142170610,24:957,3:36,4:53,answered,
2606,1402/03/10 07:35:00,9359,30:584,4260,1:338,3:49,4:06,answered,
2607,1402/06/27 16:10:43,250,4:654,921952460888,23:186,1:08,0:00,No answer,no pickup
2608,1402/08/04 12:37:57,9660099,4:340,9421705941,33:837,3:15,3:08,answered,
2609,1402/11/14 17:31:04,6901259,22:419,921948343297,12:928,5:52,4:44,answered,
2610,1402/02/20 19:05:47,2142170671,4:337,8700,15:511,1:57,2:39,answered,
2611,1402/12/18 17:27:26,421702723,16:937,1515,18:782,1:34,3:03,answered,
2612,1402/10/26 12:39:16,215,39:826,3118,40:251,5:45,0:00,No answer,no pickup
2613,1402/07/10 15:07:17,695,15:190,421708336,29:370,0:48,0:00,busy,
2614,1402/05/19 20:46:20,1198011,6:782,21738224432,33:223,5:37,3:32,answered,
2615,1402/01/21 10:17:23,6517915,39:830,4698,39:309,0:18,0:00,Failed,network error
2616,1402/10/18 08:38:34,5080,14:292,421701069,13:187,3:30,4:48,answered,
2617,1402/10/27 16:36:01,421707640,28:384,175,-,3:28,0:03,answered,
2618,1402/04/24 14:18:37,2796,18:462,2059208,35:300,4:12,0:33,answered,
2619,1402/03/25 13:33:35,2142170765,33:849,4478,31:742,5:47,4:55,answered,
2620,1402/09/04 14:47:27,420,9:355,421708030,12:434,2:58,4:34,answered,
2621,1402/05/05 11:24:29,21291277615,28:901,421709078,2:162,2:55,0:00,No answer,no pickup
2622,1402/09/10 19:28:36,3597657,23:189,421703544,5:360,4:54,0:00,No answer,no pickup
2623,1402/07/12 10:35:57,1140,40:567,21644496252,14:913,4:56,0:00,No answer,no pickup
2624,1402/04/04 20:49:20,1766675,31:703,2142170542,1:514,2:50,4:04,answered,
2625,1402/09/02 20:06:36,21345077836,9:249,609,27:525,1:13,4:41,answered,
2626,1402/09/03 20:57:13,421706260,9:911,421708726,7:294,2:41,2:08,answered,
2627,1402/01/02 09:20:55,118,15:144,2142170432,26:582,5:19,0:00,busy,
2628,1402/02/25 15:16:34,21818533115,16:343,921583562875,37:254,0:22,1:52,answered,
2629,1402/09/23 19:32:02,7458716,30:103,921493032216,-,0:53,0:00,No answer,no pickup
2630,1402/12/07 11:00:54,6574125,5:580,421703188,5:707,2:17,5:45,answered,
2631,1402/03/02 10:19:23,2142170676,31:808,921725367117,29:448,3:22,4:46,answered,
2632,1402/08/03 13:24:19,421704002,15:322,2142170522,13:853,5:22,0:51,answered,
2633,1402/01/27 19:39:59,8211,38:317,421706292,27:931,3:27,5:16,answered,
2634,1402/02/01 17:49:16,421701117,26:136,201,-,5:59,0:19,answered,
2635,1402/03/05 14:49:45,6668,34:335,921610389537,12:855,4:00,0:00,busy,
2636,1402/07/20 20:46:45,421706324,28:465,9880,26:422,2:13,4:22,answered,
2637,1402/05/11 17:15:16,3891,30:367,7312,5:178,3:02,0:00,No answer,no pickup
2638,1402/11/19 19:18:17,9478182,30:907,2142170334,20:648,2:33,0:00,busy,
2639,1402/06/15 09:39:47,2142170794,38:195,6142,25:835,0:30,0:14,answered,
2640,1402/02/25 09:13:46,421702438,39:460,2142170864,24:857,5:58,0:00,busy,
2641,1402/11/07 07:39:43,421706913,30:675,9421703067,-,5:13,2:25,answered,
2642,1402/03/17 17:36:52,7207,6:622,4919193,14:840,2:00,3:15,answered,
2643,1402/02/09 13:08:29,9485,33:441,1506815,27:264,0:30,5:48,answered,
2644,1402/06/14 20:52:22,372,6:826,4814,18:706,4:28,2:13,answered,
2645,1402/02/05 17:09:08,1144633,5:731,6545,34:762,4:19,0:00,No answer,no pickup
2646,1402/10/23 09:41:59,2312,12:255,21693089893,11:834,2:56,0:51,answered,
2647,1402/03/18 09:24:45,769,27:559,9421701683,2:782,0:38,0:00,busy,
2648,1402/12/04 09:05:13,8735496,24:440,2142170695,4:221,1:21,1:16,answered,
2649,1402/05/10 07:13:40,4646693,6:374,9421701675,12:222,0:39,0:00,Failed,network error
2650,1402/03/13 20:59:38,5572055,19:917,4216855,23:635,1:46,3:03,answered,
2651,1402/09/24 18:45:26,328,25:617,4928,1:200,0:25,0:00,busy,
2652,1402/01/15 17:10:31,6285443,17:822,21623614163,2:146,5:56,0:00,busy,
2653,1402/02/02 11:32:23,6029407,38:202,878,39:125,5:22,2:10,answered,
2654,1402/02/09 07:43:32,2142170978,34:574,1414,37:877,2:54,0:20,answered,
2655,1402/07/18 15:18:43,7992291,1:415,890,26:806,1:14,0:00,busy,
2656,1402/08/09 08:27:21,21579141592,16:897,3767,27:852,3:48,0:00,No answer,no pickup
2657,1402/07/03 17:45:07,956,7:514,816,24:701,2:56,1:19,answered,
2658,1402/02/01 09:42:59,21816874782,36:635,7343251,8:903,2:36,5:49,answered,
2659,1402/11/16 16:27:06,21510112017,38:990,8481,9:293,4:03,0:00,Failed,network error
2660,1402/01/24 14:02:37,421702245,12:572,2142170570,24:559,2:46,1:26,answered,
2661,1402/03/28 07:30:49,5254247,12:685,21369154666,9:902,1:44,0:00,busy,
2662,1402/11/01 18:12:32,21970863344,21:498,4975082,39:613,0:08,4:19,answered,
2663,1402/12/09 16:57:18,2142170127,7:801,726,19:927,3:38,0:16,answered,
2664,1402/09/25 19:55:08,2142170851,16:799,4792606,1:799,0:00,5:40,answered,
2665,1402/06/07 07:39:09,421708806,10:285,9421709246,8:230,4:35,0:25,answered,
2666,1402/03/08 11:16:08,1358,18:173,323,26:970,0:33,1:35,answered,
2667,1402/04/05 09:32:46,2489,20:535,9223,26:222,4:37,0:00,busy,
2668,1402/02/08 17:14:28,8108,21:832,421709632,12:182,2:22,0:00,Failed,network error
2669,1402/11/11 16:43:55,6447227,29:305,21148997442,-,4:55,0:00,Failed,network error
2670,1402/01/13 17:00:53,2142170183,36:352,9421705320,-,1:27,0:00,No answer,no pickup
2671,1402/04/08 12:14:32,7758598,14:610,9421708157,38:138,1:15,0:00,No answer,no pickup
2672,1402/12/17 08:09:47,5056,3:572,8619,26:258,2:34,0:56,answered,
2673,1402/08/23 10:57:28,6224,10:155,2142170856,-,0:28,2:40,answered,
2674,1402/07/15 18:19:55,2142170667,20:366,9421705735,39:909,4:36,0:50,answered,
2675,1402/04/10 08:57:34,8167788,31:924,21402492300,21:823,2:50,5:01,answered,
2676,1402/12/19 12:50:44,421704038,2:913,21454313731,36:627,5:54,5:34,answered,
2677,1402/03/17 10:56:51,21975997322,37:964,2142170880,14:995,4:06,0:00,busy,
2678,1402/09/13 14:02:29,1620467,25:815,921403816919,35:867,3:54,0:00,No answer,no pickup
2679,1402/06/09 17:10:28,2142170549,12:430,421702851,30:334,0:47,0:32,answered,
2680,1402/12/16 19:11:31,1872584,24:262,2142170402,23:962,1:31,5:59,answered,
2681,1402/08/15 19:23:50,3311434,38:549,421707638,29:577,0:41,4:32,answered,
2682,1402/11/18 13:50:40,5605346,39:616,8409683,28:811,2:48,3:50,answered,
2683,1402/10/01 15:58:04,421703917,6:900,9421704605,-,5:30,4:15,answered,
2684,1402/12/17 08:39:12,21926374198,15:739,9421701322,11:586,2:41,2:55,answered,
2685,1402/12/20 20:11:18,2142170554,19:916,8278,30:935,0:29,0:00,Failed,network error
2686,1402/10/18 20:10:12,2142170166,29:484,921899420613,-,2:46,4:54,answered,
2687,1402/02/06 08:10:57,421701878,26:322,9421701912,36:214,2:27,3:04,answered,
2688,1402/09/06 15:16:01,21362251933,7:987,7284437,9:159,0:16,0:00,busy,
2689,1402/10/13 17:26:27,421703091,30:625,2142170912,13:199,3:10,4:47,answered,
2690,1402/07/22 15:51:16,2142170199,34:215,851,7:830,4:47,3:31,answered,
2691,1402/12/14 12:15:50,2845,33:444,421703084,-,0:23,0:00,Failed,network error
2692,1402/08/12 20:11:35,945,29:824,501,39:732,3:10,1:55,answered,
2693,1402/12/26 08:42:10,2142170850,12:586,2142170359,18:392,5:49,4:51,answered,
2694,1402/03/08 16:24:28,2142170603,32:632,21895825467,1:554,2:57,0:00,Failed,network error
2695,1402/08/24 09:10:39,21738066267,8:611,1990,35:115,1:25,0:18,answered,
2696,1402/11/09 16:11:51,6440291,9:650,7505848,21:830,3:02,5:08,answered,
2697,1402/04/18 18:02:22,421704511,35:359,9421705863,3:585,0:42,2:14,answered,
2698,1402/02/02 15:43:52,2142170275,17:434,272,5:873,2:28,5:37,answered,
2699,1402/09/27 12:12:56,226,31:704,1889975,31:651,4:53,0:00,Failed,network error
2700,1402/02/16 17:28:32,21768096511,21:400,9421705473,19:588,5:29,0:00,No answer,no pickup
2701,1402/02/24 20:20:27,21708558834,24:253,7432754,4:186,5:22,3:10,answered,
2702,1402/10/05 07:02:35,799,21:360,421709052,7:532,5:48,2:59,answered,
2703,1402/09/07 15:33:12,7066493,15:332,2142170475,17:695,1:41,1:22,answered,
2704,1402/07/14 13:20:13,2142170959,17:611,2142170920,6:135,4:01,0:00,Failed,network error
2705,1402/10/23 16:57:04,21381000326,26:247,921717808864,32:896,3:22,0:09,answered,
2706,1402/10/06 14:04:37,5250122,30:985,421706353,26:219,3:10,2:08,answered,
2707,1402/05/10 13:01:34,4380,15:403,421701701,25:371,4:07,3:47,answered,
2708,1402/06/28 17:14:17,2142170178,39:610,223,7:957,3:18,0:40,answered,
2709,1402/03/15 15:25:02,21475141648,11:931,921789823973,40:963,3:13,0:00,Failed,network error
2710,1402/05/22 16:45:37,2142170650,23:232,421703199,22:690,2:15,0:00,No answer,no pickup
2711,1402/06/05 19:59:04,21296549705,1:240,5599,-,4:42,3:00,answered,
2712,1402/09/16 16:30:22,8136042,10:182,421703100,-,2:35,3:20,answered,
2713,1402/02/15 08:01:22,2142170355,25:609,921962229054,10:734,1:44,5:26,answered,
2714,1402/09/25 19:48:46,1706,13:675,9723,37:782,5:56,2:05,answered,
2715,1402/04/23 07:43:28,620,26:232,8700,16:998,1:23,2:13,answered,
2716,1402/06/02 13:55:50,3743,14:411,362,30:341,5:43,0:00,No answer,no pickup
2717,1402/02/18 12:44:10,3301464,4:317,921850380954,7:965,0:52,0:00,No answer,no pickup
2718,1402/07/17 11:42:33,21144330509,26:482,21440960087,20:259,1:22,0:00,No answer,no pickup
2719,1402/08/16 12:01:05,421708768,39:315,8556442,24:233,5:26,3:19,answered,
2720,1402/06/06 10:32:50,5222,7:381,421707609,29:177,5:18,0:00,Failed,network error
2721,1402/01/10 16:15:33,421701357,25:828,9421708931,25:250,1:04,3:21,answered,
2722,1402/09/12 15:09:29,6337347,28:464,9421707306,25:976,4:37,0:22,answered,
2723,1402/04/14 15:29:26,9973037,8:739,9144298,-,2:25,0:00,No answer,no pickup
2724,1402/02/03 12:35:33,21255510749,39:128,421709869,-,4:28,0:00,No answer,no pickup
2725,1402/06/21 08:49:06,421708012,26:739,921931562420,31:527,4:00,2:17,answered,
2726,1402/02/19 18:00:44,421706268,9:782,2142170294,32:823,0:02,0:00,busy,
2727,1402/04/28 11:32:39,8325759,37:881,2142170223,4:432,3:45,0:00,No answer,no pickup
2728,1402/07/07 19:52:04,2142170417,5:637,2142170204,30:992,0:41,0:00,No answer,no pickup
2729,1402/08/01 16:37:31,21978350544,13:362,4181312,16:466,5:54,0:59,answered,
2730,1402/12/04 10:05:18,2142170507,22:339,921571862943,19:666,5:00,3:53,answered,
2731,1402/08/24 14:24:43,421701784,1:232,9458402,-,3:55,3:08,answered,
2732,1402/02/23 19:37:02,2142170379,26:550,544,10:166,5:53,0:54,answered,
2733,1402/11/17 11:10:21,4063,29:996,5371,23:376,1:51,1:29,answered,
2734,1402/09/27 17:41:47,421706349,13:269,9421703486,22:969,1:21,0:11,answered,
2735,1402/08/22 18:31:46,421708746,22:243,21438471370,6:969,5:56,5:42,answered,
2736,1402/01/07 10:43:52,421701040,35:590,2142170442,36:408,2:58,0:00,Failed,network error
2737,1402/07/14 16:17:40,421706002,13:516,421706638,33:484,5:39,2:39,answered,
2738,1402/04/16 20:20:37,21885134455,20:992,396,35:314,0:32,5:34,answered,
2739,1402/12/04 13:32:11,7166,19:720,921434280911,30:105,2:43,2:42,answered,
2740,1402/11/24 11:38:57,2140,2:569,921647651267,15:456,0:12,0:00,busy,
2741,1402/06/14 20:21:06,4456,22:809,2142170434,10:821,1:54,0:00,busy,
2742,1402/05/09 08:19:24,21576059676,32:917,7124983,25:695,5:47,1:32,answered,
2743,1402/06/21 17:42:10,3529,40:148,421705937,15:186,5:05,0:00,Failed,network error
2744,1402/07/20 11:16:53,7867447,8:779,921973207181,10:503,4:31,0:00,Failed,network error
2745,1402/02/19 19:54:48,2870153,38:697,9421705054,39:647,5:20,5:50,answered,
2746,1402/03/27 09:33:43,21274261422,22:972,9421705045,33:679,5:49,1:41,answered,
2747,1402/05/21 20:37:59,181,12:361,21457431891,8:982,1:34,5:22,answered,
2748,1402/01/18 13:27:28,2142170826,4:374,250,9:855,4:22,5:28,answered,
2749,1402/09/17 14:25:39,1354,6:650,21742823598,27:389,4:44,2:04,answered,
2750,1402/06/05 13:17:45,421702234,14:490,921159370627,-,4:50,4:30,answered,
2751,1402/02/09 13:36:39,21671629847,18:626,5870096,33:991,5:22,3:46,answered,
2752,1402/01/08 17:25:59,21266858677,5:995,4249753,37:313,1:24,0:00,busy,
2753,1402/12/17 07:43:13,1386157,29:181,3368,36:543,2:34,4:01,answered,
2754,1402/06/13 12:27:24,561,15:806,2142170146,14:500,1:45,4:42,answered,
2755,1402/10/18 20:11:57,21492223042,2:409,421701379,29:676,5:47,0:00,busy,
2756,1402/10/26 18:13:47,421708012,32:744,457,23:711,0:05,0:00,No answer,no pickup
2757,1402/01/24 11:20:56,421703992,31:373,2142170113,36:429,0:59,5:59,answered,
2758,1402/07/19 13:47:19,591,40:345,421704928,10:891,3:35,1:05,answered,
2759,1402/12/15 18:49:53,421709003,13:819,933,20:836,0:18,0:00,Failed,network error
2760,1402/09/04 17:04:00,719,26:816,6615,39:395,5:57,1:51,answered,
2761,1402/04/21 17:09:02,3231,5:913,9421709958,-,4:44,0:00,Failed,network error
2762,1402/05/09 08:00:32,21172322747,35:308,119,18:356,1:21,0:00,No answer,no pickup
2763,1402/08/24 14:02:09,421708424,14:697,2785,13:183,0:38,0:23,answered,
2764,1402/12/28 09:54:19,291,10:456,21539792341,-,3:13,0:03,answered,
2765,1402/08/26 13:53:43,368,35:725,5187,31:537,5:34,0:00,No answer,no pickup
2766,1402/08/12 19:45:34,396,6:159,2142170142,20:164,0:46,0:00,No answer,no pickup
2767,1402/06/04 12:56:09,21925923065,33:626,421702768,-,4:58,3:01,answered,
2768,1402/03/26 07:48:18,2142170569,31:315,21608495170,34:948,3:35,0:00,Failed,network error
2769,1402/05/04 10:14:43,8526,13:429,328,4:982,1:43,0:00,No answer,no pickup
2770,1402/11/03 18:51:53,21137700233,24:584,9235062,33:978,4:12,1:32,answered,
2771,1402/11/23 15:36:09,141,20:944,921243543491,21:563,5:18,0:00,busy,
2772,1402/04/11 07:54:55,7433304,28:228,21405818158,24:958,4:42,0:00,Failed,network error
2773,1402/12/17 13:47:55,21591943733,23:444,229,36:449,5:03,0:00,No answer,no pickup
2774,1402/02/07 20:11:49,421703080,18:505,4847927,35:293,5:23,4:06,answered,
2775,1402/08/26 08:51:43,2142170712,27:746,21240798340,-,5:51,5:14,answered,
2776,1402/06/05 20:59:52,21834996321,35:484,6339753,12:776,1:16,0:57,answered,
2777,1402/09/16 18:17:00,1025937,34:705,9183500,32:820,4:46,2:55,answered,
2778,1402/05/03 13:46:14,421704518,18:996,21364214928,30:765,4:59,0:00,busy,
2779,1402/02/27 19:23:47,421708969,30:105,305,23:988,5:12,5:47,answered,
2780,1402/09/27 09:44:24,421701434,34:581,9159,15:344,5:31,1:07,answered,
2781,1402/11/10 07:31:22,2142170129,24:684,21400810391,28:272,0:54,3:58,answered,
2782,1402/05/25 17:57:30,421705844,22:463,153,-,1:35,1:33,answered,
2783,1402/03/16 08:19:24,9816137,15:457,421706880,10:646,2:27,4:52,answered,
2784,1402/04/25 09:48:08,487,31:162,2142170132,17:344,1:30,5:18,answered,
2785,1402/09/12 17:17:46,21365585924,35:847,9023310,-,5:50,0:16,answered,
2786,1402/10/09 17:17:31,421709827,6:646,849,5:839,1:52,1:18,answered,
2787,1402/06/11 12:48:52,21721461335,26:295,8337,36:222,2:07,5:22,answered,
2788,1402/09/21 12:44:06,818,17:208,21849223966,33:875,1:49,3:17,answered,
2789,1402/08/27 18:51:14,2142170845,27:395,921699250763,13:482,1:31,0:00,Failed,network error
2790,1402/04/03 07:11:25,21314630700,23:804,9304286,32:388,3:16,5:18,answered,
2791,1402/09/08 11:02:10,4667,33:706,621,18:899,0:39,1:48,answered,
2792,1402/06/28 13:10:51,4496479,7:859,639,10:821,3:08,0:00,busy,
2793,1402/07/03 16:05:26,818,25:549,2142170770,10:223,5:47,5:29,answered,
2794,1402/04/15 18:50:24,8594144,38:903,9421708204,39:203,5:27,1:29,answered,
2795,1402/04/21 19:52:46,343,36:695,921163007982,31:612,3:48,1:42,answered,
2796,1402/10/17 14:28:14,6639211,22:857,9421709162,4:461,5:50,5:39,answered,
2797,1402/11/25 20:37:10,444,38:339,921950094794,26:894,5:06,3:54,answered,
2798,1402/07/08 17:51:56,390,28:849,9421703968,29:947,3:14,0:00,Failed,network error
2799,1402/08/12 12:00:16,7635,1:766,2142170836,8:826,1:32,1:49,answered,
2800,1402/08/28 17:58:37,1117,33:843,3820790,26:226,4:11,0:00,Failed,network error
2801,1402/03/22 11:18:53,2142170716,25:543,921502802802,-,0:30,5:52,answered,
2802,1402/10/06 10:43:46,2142170966,34:371,921365704388,-,0:11,3:56,answered,
2803,1402/05/02 17:43:43,2764,30:126,8742735,21:407,3:09,0:48,answered,
2804,1402/10/27 08:44:27,3646,27:653,3967947,-,0:46,0:01,answered,
2805,1402/07/10 19:08:13,21897766002,33:270,2142170103,22:427,1:09,0:00,busy,
2806,1402/07/11 11:22:10,21512456212,22:811,21354094113,29:895,3:20,3:45,answered,
2807,1402/06/22 14:09:03,9364,13:828,1926289,19:809,1:54,0:00,No answer,no pickup
2808,1402/01/14 16:36:46,21714328858,36:216,8099,9:328,3:04,0:00,No answer,no pickup
2809,1402/07/23 15:57:33,21549071136,30:627,7890,2:293,4:06,0:00,No answer,no pickup
2810,1402/12/25 11:11:53,421708790,37:562,4875189,4:335,4:47,3:46,answered,
2811,1402/02/26 07:52:16,438,9:310,21141432694,1:134,5:55,0:00,busy,
2812,1402/10/08 11:54:10,9658623,6:165,587,29:760,2:25,3:20,answered,
2813,1402/04/28 08:11:17,425,15:253,421705156,38:569,4:09,2:30,answered,
2814,1402/09/09 08:54:28,7174035,10:601,105,4:500,4:53,0:00,Failed,network error
2815,1402/01/28 20:42:59,641,7:923,363,21:156,4:41,0:00,busy,
2816,1402/04/07 14:01:16,3298,21:906,192,14:763,4:26,0:31,answered,
2817,1402/06/04 09:36:23,421705306,8:729,2142170973,10:649,5:21,0:00,No answer,no pickup
2818,1402/03/16 15:27:12,2142170967,19:647,260,27:896,2:46,0:00,busy,
2819,1402/04/03 13:54:07,228,22:491,21795521109,31:834,4:43,0:00,No answer,no pickup
2820,1402/09/22 20:33:04,2142170813,1:376,2129,14:664,5:42,2:40,answered,
2821,1402/09/11 16:32:54,421705796,3:496,6450855,20:346,4:50,4:30,answered,
2822,1402/03/26 13:37:48,9899,3:684,9440,39:414,0:22,5:41,answered,
2823,1402/06/08 07:10:37,421702989,15:311,21307773088,25:916,3:28,0:00,No answer,no pickup
2824,1402/04/05 12:14:58,21629792538,16:243,2279,34:875,4:32,0:00,busy,
2825,1402/06/10 17:17:19,2142170141,33:870,921374221211,10:793,2:48,0:00,busy,
2826,1402/08/08 07:39:40,201,22:197,921910713779,26:110,3:12,0:00,No answer,no pickup
2827,1402/09/11 13:45:40,304,14:771,21424044012,13:509,0:17,2:23,answered,
2828,1402/09/25 17:12:24,21229043128,16:311,921966775646,10:135,4:18,0:00,No answer,no pickup
2829,1402/01/23 15:30:52,2685,3:168,299,25:215,4:30,0:00,busy,
2830,1402/06/25 07:32:51,21373924678,34:851,246,10:892,2:40,1:39,answered,
2831,1402/10/23 18:10:38,747,11:764,9421704237,-,2:00,3:04,answered,
2832,1402/07/20 12:42:33,7946,11:491,21669274505,-,4:06,0:00,busy,
2833,1402/07/06 08:38:28,421705381,18:586,2142170680,20:850,2:03,2:09,answered,
2834,1402/01/24 07:28:10,2142170242,20:574,921662616046,25:806,0:58,2:49,answered,
2835,1402/10/26 10:31:30,4139783,31:907,9421705766,12:363,1:30,0:00,No answer,no pickup
2836,1402/02/06 11:53:45,5128,38:727,9421707128,36:572,3:38,4:38,answered,
2837,1402/08/12 13:05:46,2142170919,1:401,1681,36:535,3:53,1:09,answered,
2838,1402/05/15 08:24:22,2142170968,26:730,9106,35:856,3:57,0:00,No answer,no pickup
2839,1402/05/15 19:30:00,2142170220,8:530,5152807,25:241,0:56,5:09,answered,
2840,1402/07/23 09:59:12,4362706,21:401,4813789,24:765,0:10,4:01,answered,
2841,1402/01/09 20:20:50,2142170689,6:864,921485952405,2:850,3:41,0:00,No answer,no pickup
2842,1402/11/17 10:10:09,705,24:946,21692439815,11:213,0:26,0:00,Failed,network error
2843,1402/10/13 12:56:27,7602,38:777,2142170914,31:665,0:48,0:00,busy,
2844,1402/05/10 16:12:18,2142170583,30:817,921215383366,4:338,2:41,0:00,No answer,no pickup
2845,1402/02/14 07:38:24,421707784,20:787,7611556,-,3:54,3:26,answered,
2846,1402/12/01 09:29:38,21278296147,32:848,174,9:608,1:00,0:00,Failed,network error
2847,1402/12/18 15:17:12,21799465217,36:533,6658,20:962,1:44,4:01,answered,
2848,1402/10/20 14:41:08,7841457,34:182,6738156,28:185,1:41,0:00,busy,
